administrative_code,administrative_name,name,tenure_begin,tenure_end,position,gender,birthyear,birthplace,degree,name_tkov,birthplace_tkov,
140300,山西省阳泉市,洪发科,2012,2016,市委书记,男,1956,山西省临汾市,研究生,陈永奇,山西省朔州市,
140300,山西省阳泉市,李栋梁,2009,2013,市长,男,1958,山西省大同市,研究生,陈永奇,山西省朔州市,
140300,山西省阳泉市,白云,2009,2012,市委书记,女,1960,山西省忻州市,研究生,洪发科,山西省临汾市,
140300,山西省阳泉市,白云,2006,2009,市长,女,1960,山西省忻州市,研究生,李栋梁,山西省大同市,
140300,山西省阳泉市,谢海,2006,2009,市委书记,男,1953,山西省,本科,白云,山西省忻州市,
140300,山西省阳泉市,谢海,2003,2006,市长,男,1953,山西省,本科,白云,山西省忻州市,
140300,山西省阳泉市,程步云,2000,2006,市委书记,男,1945,山西省忻州市,本科,谢海,山西省,
140300,山西省阳泉市,郭良孝,1998,2003,市长,男,1952,山西省吕梁市,本科,谢海,山西省,
140300,山西省阳泉市,田霍卿,1995,2000,市委书记,,1954,山西省晋城市,,程步云,山西省忻州市,
140400,山西省长治市,杨勤荣,2018,2021,市长,男,1965,山西省运城市,本科,王俊飚,山西太原市,
140400,山西省长治市,孙大军,2018,2021,市委书记,男,1968,辽宁省沈阳市,研究生,杨勤荣,山西运城市,
140400,山西省长治市,卢建明,2016,2017,市长,男,1964,山西省朔州市,研究生,杨勤荣,山西省运城市,
140400,山西省长治市,席小军,2016,2018,市委书记,男,1962,山西省临汾市,研究生,孙大军,辽宁省沈阳市,
140400,山西省长治市,席小军,2013,2016,市长,男,1962,山西省临汾市,研究生,卢建明,山西省朔州市,
140400,山西省长治市,马天荣,2013,2016,市委书记,男,1957,山西省运城市,本科,席小军,山西省临汾市,
140400,山西省长治市,田喜荣,2011,2013,市委书记,男,1955,山西省忻州市,本科,马天荣,山西省运城市,
140400,山西省长治市,张保,2008,2013,市长,男,1957,山西省忻州市,研究生,席小军,山西省临汾市,
140400,山西省长治市,杜善学,2008,2011,市委书记,男,1956,山西省运城市,研究生,田喜荣,山西省忻州市,
140400,山西省长治市,杜善学,2003,2008,市长,男,1956,山西省运城市,研究生,张保,山西省忻州市,
140400,山西省长治市,张兵生,2003,2006,市委书记,男,1955,山西省临汾市,本科,,,
140400,山西省长治市,张兵生,2001,2003,市长,男,1955,山西省临汾市,本科,杜善学,山西省运城市,
140400,山西省长治市,吕日周,2000,2003,市委书记,男,1945,山西省,本科,张兵生,山西省临汾市,
140400,山西省长治市,郭有勤,1999,2001,市长,,,,,张兵生,山西省临汾市,
140400,山西省长治市,阎爱英,1997,2000,市委书记,女,1971,山西省吕梁市,研究生,吕日周,山西省,
140500,山西省晋城市,王震,2020,2021,市长,男,1965,山西临汾市,研究生,薛明耀,山西吕梁市,
140500,山西省晋城市,刘锋,2017,2020,市长,男,1963,山西省长治市,本科,王震,山西临汾市,
140500,山西省晋城市,张志川,2017,2021,市委书记,男,1964,河南省郑州市,研究生,王震,山西临汾市,
140500,山西省晋城市,武宏文,2016,2017,市长,男,1962,山西省吕梁市,研究生,刘锋,山西省长治市,
140500,山西省晋城市,刘润民,2013,2016,市长,男,1968,山西省吕梁市,研究生,武宏文,山西省吕梁市,
140500,山西省晋城市,张九萍,2012,2018,市委书记,女,1963,山西省晋中市,研究生,张志川,河南省郑州市,
140500,山西省晋城市,王清宪,2011,2013,市长,男,1963,河北省邯郸市,研究生,刘润民,山西省吕梁市,
140500,山西省晋城市,王茂设,2008,2011,市长,男,1957,山西省临汾市,研究生,王清宪,河北省邯郸市,
140500,山西省晋城市,张茂才,2008,2012,市委书记,男,1954,山西省忻州市,研究生,张九萍,山西省晋中市,
140500,山西省晋城市,夏振贵,2005,2008,市长,男,1950,山西省朔州市,研究生,王茂设,山西省临汾市,
140500,山西省晋城市,李雁红,2005,2008,市委书记,男,1952,山西省阳泉市,研究生,张茂才,山西省忻州市,
140500,山西省晋城市,李雁红,2003,2005,市长,男,1952,山西省阳泉市,研究生,夏振贵,山西省朔州市,
140500,山西省晋城市,张少农,2001,2005,市委书记,男,1954,山西省,本科,李雁红,山西省阳泉市,
140500,山西省晋城市,贺锐,2000,2003,市长,,,,,李雁红,山西省阳泉市,
140500,山西省晋城市,马巧珍,2000,2001,市委书记,女,1965,山西省晋城市,本科,张少农,山西省,
140500,山西省晋城市,申联彬,1998,2000,市委书记,男,1950,山西省长治市,研究生,马巧珍,山西省晋城市,
140500,山西省晋城市,马巧珍,1996,2000,市长,女,1964,山西省晋城市,本科,贺锐,,
140600,山西省朔州市,熊燕斌,2020,2021,市长,男,1968,江西省宜春市,研究生,吴秀玲,山西吕梁市,
140600,山西省朔州市,高键,2018,2019,市长,男,1969,山西省运城市,研究生,熊燕斌,江西省宜春市,
140600,山西省朔州市,陈振亮,2017,2017,市长,男,1963,山西省晋中市,研究生,高键,山西省运城市,
140600,山西省朔州市,陈振亮,2017,2021,市委书记,男,1963,山西省晋中市,研究生,熊燕斌,江西宜春市,
140600,山西省朔州市,刘志宏,2016,2017,市长,男,1960,山西省晋中市,研究生,陈振亮,山西省晋中市,
140600,山西省朔州市,李海渊,2013,2016,市长,男,1964,山西省吕梁市,研究生,刘志宏,山西省晋中市,
140600,山西省朔州市,王安庞,2013,2017,市委书记,男,1958,山西省长治市,研究生,陈振亮,山西省晋中市,
140600,山西省朔州市,李正印,2012,2013,市长,男,1962,山西省长治市,研究生,李海渊,山西省吕梁市,
140600,山西省朔州市,王茂设,2011,2013,市委书记,男,1957,山西省临汾市,研究生,王安庞,山西省长治市,
140600,山西省朔州市,冯改朵,2008,2012,市长,女,1957,山西省运城市,研究生,李正印,山西省长治市,
140600,山西省朔州市,田喜荣,2008,2011,市委书记,男,1955,山西省忻州市,本科,王茂设,山西省临汾市,
140600,山西省朔州市,田喜荣,2006,2008,市长,男,1955,山西省忻州市,本科,冯改朵,山西省运城市,
140600,山西省朔州市,高建民,2006,2006,市委书记,男,1960,山西省阳泉市,研究生,王雅安,山西省运城市,
140600,山西省朔州市,王雅安,2006,2008,市委书记,男,1949,山西省运城市,本科,田喜荣,山西省忻州市,
140600,山西省朔州市,张建欣,2003,2006,市长,女,1955,河北省石家庄市,研究生,田喜荣,山西省忻州市,
140600,山西省朔州市,阎沁生,2003,2006,市委书记,男,1956,山西省长治市,本科,高建民,山西省阳泉市,
140600,山西省朔州市,梁滨,2001,2003,市委书记,男,1956,山西省吕梁市,研究生,阎沁生,山西省长治市,
140600,山西省朔州市,阎沁生,2000,2003,市长,男,1945,山西省长治市,本科,张建欣,河北省石家庄市,
140600,山西省朔州市,来玉龙,2000,2001,市委书记,男,1945,山西省,本科,梁滨,山西省吕梁市,
140600,山西省朔州市,来玉龙,1996,2000,市长,男,1945,山西省,本科,阎沁生,山西省长治市,
140600,山西省朔州市,金银焕,1995,2000,市委书记,女,1952,山西省太原市,本科,来玉龙,山西省,
140700,山西省晋中市,常书铭,2019,至今,市长,男,1973,山西省晋城市,研究生,,,
140700,山西省晋中市,赵建平,2019,2021,市委书记,男,1963,山西省忻州市,研究生,吴俊清,青海省西宁市,
140700,山西省晋中市,赵建平,2018,2019,市长,男,1963,山西省忻州市,研究生,常书铭,山西省晋城市,
140700,山西省晋中市,王成,2018,2019,市委书记,男,1969,山西省朔州市,研究生,赵建平,山西省忻州市,
140700,山西省晋中市,王成,2016,2018,市长,男,1969,山西省朔州市,研究生,赵建平,山西省忻州市,
140700,山西省晋中市,胡玉亭,2016,2018,市委书记,男,1964,山西省忻州市,研究生,王成,山西省朔州市,
140700,山西省晋中市,胡玉亭,2013,2016,市长,男,1964,山西省忻州市,研究生,王成,山西省朔州市,
140700,山西省晋中市,吴清海,2011,2013,市长,男,1962,陕西省西安市,本科,胡玉亭,山西省忻州市,
140700,山西省晋中市,张璞,2011,2016,市委书记,男,1956,北京市,研究生,胡玉亭,山西省忻州市,
140700,山西省晋中市,张璞,2007,2011,市长,男,1956,北京市,研究生,吴清海,陕西省西安市,
140700,山西省晋中市,李永宏,2006,2011,市委书记,男,1952,山西省临汾市,研究生,张璞,北京市,
140700,山西省晋中市,李永宏,2005,2007,市长,男,1952,山西省临汾市,研究生,张璞,北京市,
140700,山西省晋中市,王雅安,2004,2006,市委书记,男,1949,山西省运城市,本科,李永宏,山西省临汾市,
140700,山西省晋中市,王雅安,2000,2004,市长,男,1949,山西省运城市,本科,李永宏,山西省临汾市,
140700,山西省晋中市,刘俊谦,2000,2004,市委书记,男,1947,河北省保定市,研究生,王雅安,山西省运城市,
140700,山西省晋中市,申维辰,1998,2000,市委书记,男,1956,山西省长治市,研究生,刘俊谦,河北省保定市,
140800,山西省运城市,储祥好,2020,至今,市长,男,1968,安徽省合肥市,研究生,,,
140800,山西省运城市,丁小强,2019,至今,市委书记,男,1972,江苏省盐城市,研究生,,,
140800,山西省运城市,朱鹏,2017,2020,市长,男,1968,湖北省十堰市,研究生,储祥好,安徽省合肥市,
140800,山西省运城市,刘志宏,2017,2019,市委书记,男,1960,山西省晋中市,研究生,丁小强,江苏省盐城市,
140800,山西省运城市,陈振亮,2016,2017,市长,男,1963,山西省晋中市,研究生,朱鹏,湖北省十堰市,
140800,山西省运城市,王宇燕,2015,2017,市委书记,女,1966,河南省许昌市,研究生,刘志宏,山西省晋中市,
140800,山西省运城市,王清宪,2013,2016,市长,男,1963,河北省邯郸市,研究生,陈振亮,山西省晋中市,
140800,山西省运城市,王茂设,2013,2014,市委书记,男,1957,山西省临汾市,研究生,王宇燕,河南省许昌市,
140800,山西省运城市,白云,2012,2013,市委书记,女,1960,山西省忻州市,研究生,王茂设,山西省临汾市,
140800,山西省运城市,王安庞,2008,2013,市长,男,1958,山西省长治市,研究生,王清宪,河北省邯郸市,
140800,山西省运城市,高卫东,2008,2012,市委书记,男,1957,山西省吕梁市,研究生,白云,山西省忻州市,
140800,山西省运城市,张茂才,2007,2008,市委书记,男,1954,山西省忻州市,研究生,高卫东,山西省吕梁市,
140800,山西省运城市,高卫东,2006,2008,市长,男,1957,山西省吕梁市,研究生,王安庞,山西省长治市,
140800,山西省运城市,胡苏平,2004,2006,市长,女,1956,山西省忻州市,研究生,高卫东,山西省吕梁市,
140800,山西省运城市,王守祯,2001,2004,市长,男,1951,山西省,研究生,胡苏平,山西省忻州市,
140800,山西省运城市,张少农,1998,2001,市长,男,1954,山西省,本科,王守祯,山西省,
140800,山西省运城市,黄有泉,1998,2007,市委书记,男,1946,山西省运城市,中专,张茂才,山西省忻州市,
140900,山西省忻州市,朱晓东,2020,2021,市长,男,1972,山西吕梁市,研究生,李建国,山西省朔州市,
140900,山西省忻州市,郑连生,2020,2021,市委书记,男,1965,山西省长治市,研究生,朱晓东,山西吕梁市,
140900,山西省忻州市,李俊明,2015,2020,市委书记,男,1960,山西省忻州市,研究生,郑连生,山西省长治市,
140900,山西省忻州市,郑连生,2012,2020,市长,男,1965,山西省长治市,研究生,朱晓东,山西吕梁市,
140900,山西省忻州市,董洪运,2009,2015,市委书记,男,1956,山西省临汾市,本科,李俊明,山西省忻州市,
140900,山西省忻州市,李平社,2008,2012,市长,男,1955,山西省晋城市,研究生,郑连生,山西省长治市,
140900,山西省忻州市,张建欣,2006,2009,市委书记,女,1955,河北省石家庄市,研究生,董洪运,山西省临汾市,
140900,山西省忻州市,耿怀英,2005,2008,市长,男,1950,山西省晋中市,研究生,李平社,山西省晋城市,
140900,山西省忻州市,张怀文,2001,2005,市长,男,1947,山西省,,耿怀英,山西省晋中市,
140900,山西省忻州市,吕德功,2001,2006,市委书记,男,1948,山西省太原市,,张建欣,河北省石家庄市,
140900,山西省忻州市,吕德功,2000,2001,市长,男,1948,山西省太原市,,张怀文,山西省,
140900,山西省忻州市,梁滨,1998,2001,市委书记,男,1956,山西省吕梁市,研究生,吕德功,山西省太原市,
141000,山西省临汾市,李云峰,2020,至今,市长,男,1969,山西省临汾市,研究生,,,
141000,山西省临汾市,董一兵,2020,2021,市委书记,男,1963,山西省运城市,本科,闫晨曦,山西晋中市,
141000,山西省临汾市,董一兵,2019,2020,市长,男,1963,山西省运城市,本科,李云峰,山西省临汾市,
141000,山西省临汾市,刘予强,2016,2019,市长,男,1963,山西省晋城市,研究生,董一兵,山西省运城市,
141000,山西省临汾市,岳普煜,2016,2020,市委书记,男,1959,山西省太原市,研究生,董一兵,山西省运城市,
141000,山西省临汾市,岳普煜,2012,2016,市长,男,1959,山西省太原市,研究生,刘予强,山西省晋城市,
141000,山西省临汾市,罗清宇,2012,2016,市委书记,男,1963,山西省忻州市,研究生,岳普煜,山西省太原市,
141000,山西省临汾市,谢海,2009,2012,市委书记,男,1953,山西省,本科,罗清宇,山西省忻州市,
141000,山西省临汾市,刘志杰,2008,2008,市长,男,1962,山西省晋中市,研究生,罗清宇,山西省忻州市,
141000,山西省临汾市,罗清宇,2008,2012,市长,男,1963,山西省忻州市,研究生,岳普煜,山西省太原市,
141000,山西省临汾市,夏振贵,2008,2008,市委书记,男,1947,山西省朔州市,研究生,谢海,山西省,
141000,山西省临汾市,李天太,2006,2007,市长,男,1957,山西省朔州市,研究生,刘志杰,山西省晋中市,
141000,山西省临汾市,王国正,2006,2008,市委书记,男,1952,山西省运城市,研究生,夏振贵,山西省朔州市,
141000,山西省临汾市,王国正,2003,2006,市长,男,1952,山西省运城市,研究生,李天太,山西省朔州市,
141000,山西省临汾市,张茂才,2003,2006,市委书记,男,1954,山西省忻州市,研究生,王国正,山西省运城市,
141000,山西省临汾市,张茂才,2001,2003,市长,男,1954,山西省忻州市,研究生,王国正,山西省运城市,
141000,山西省临汾市,樊纪亨,2001,2003,市委书记,男,1965,山西省,本科,张茂才,山西省忻州市,
141000,山西省临汾市,樊纪亨,2000,2001,市长,男,1963,山西省,本科,张茂才,山西省忻州市,
141100,山西省吕梁市,王清宪,2016,2016,市委书记,男,1963,河北省邯郸市,研究生,李正印,山西省长治市,
141100,山西省吕梁市,李正印,2016,2021,市委书记,男,1962,山西省长治市,研究生,孙大军,辽宁沈阳市,
141100,山西省吕梁市,王立伟,2015,2021,市长,男,1963,山西省忻州市,研究生,张广勇,河南省安阳市,
